policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,effective_output,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,pm_component_count,pm_tire,pm_engine,pm_brake,cm_count,cm_tire,cm_engine,cm_brake,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,avg_frailty,max_frailty,availability_rate,route_r_a1_loads,route_r_a2_loads,route_r_b1_loads,route_r_b2_loads,route_r_c1_loads,route_r_c2_loads,shovel_a_loads,shovel_b_loads,shovel_c_loads,crusher_1_loads,crusher_2_loads,pm_bay_utilization,max_simultaneous_pm,standby_reserve_activations,avg_selected_route_value,avg_selected_risk_penalty,avg_selected_capacity_score,avg_selected_queue_penalty,shortfall_sensitivity,target_effective_output,effective_output_shortfall,effective_output_shortfall_cost,effective_fulfillment_rate,avg_grade_per_load,total_tco_v1,total_tco_v2,total_tco_v2_report_value,congestion_alpha,congestion_beta,congestion_cost_level,congestion_cost_per_hour,congestion_delay_hours_hard,congestion_cost_hard,total_tco_v3_hard,congestion_delay_hours_total,route_queue_hours_total,shovel_queue_hours_total,crusher_queue_hours_total,congestion_cost,total_tco_v3,total_tco_v3_report_value,soft_congestion_start,soft_congestion_alpha,soft_congestion_beta,congestion_delay_hours_soft,congestion_cost_soft,total_tco_v4_soft_congestion,total_tco_v4_soft_congestion_report_value,avg_realized_cycle_time_min,avg_base_cycle_time_min,avg_realized_cycle_time_hours,avg_base_cycle_time_hours,completed_loads_per_hour,route_hhi,max_route_share,max_route_utilization,max_shovel_utilization,max_crusher_utilization,route_fallback_loads,route_rejected_loads,route_r_a1_attempts,route_r_a2_attempts,route_r_b1_attempts,route_r_b2_attempts,route_r_c1_attempts,route_r_c2_attempts,shovel_a_attempts,shovel_b_attempts,shovel_c_attempts,crusher_1_attempts,crusher_2_attempts,guard_skip_count,fallback_to_h4_count,route_guard_violation_count,shovel_guard_violation_count,crusher_guard_violation_count,risk_guard_violation_count,stage,soft_utilization_threshold,risk_guard_level
H4_BALANCED_RR_GUARD,heterogeneous_condition,101,90,18900,18900,0,1.0,5264525.0,4533.890663,4533890.663,1764.5,0.0,2619.6,149.790663,0.0,640,646,298,199,149,0,0,0,0,0,2183,0.53109,0.62213,0.590023,0.62215,0.937723,2.4518,0.771389,2820,3229,2327,3690,2630,4204,6049,6017,6834,7777,11123,0.357639,2,0,0.0,0.0,0.0,0.0,base,5292000.0,27475.0,196.253925,0.994808,0.795847,4533.890663,4730.144588,4730144.588,1.0,2.0,base,0.5,0.0,0.0,4730.144588,0.0,0.0,0.0,0.0,0.0,4730.144588,4730144.588,0.85,0.1,2.0,0.321828,0.160914,4730.305502,4730305.502,23.531197,23.531197,0.392187,0.392187,8.75,0.173568,0.222434,0.613333,0.986111,0.957895,0,0,2820,3229,2327,3690,2630,4204,6049,6017,6834,7777,11123,93727,8574,0,47092,30060,41629,S2,0.85,base
H4_BALANCED_RR_GUARD,heterogeneous_condition,102,90,18900,18900,0,1.0,5264630.0,4581.636084,4581636.084,1801.0,0.0,2629.2,151.436084,0.0,650,655,321,216,118,0,0,0,0,0,2191,0.547421,0.601739,0.588463,0.637861,0.873249,2.345799,0.771444,2836,3227,2328,3664,2643,4202,6063,5992,6845,7807,11093,0.356944,2,0,0.0,0.0,0.0,0.0,base,5292000.0,27370.0,195.50391,0.994828,0.795862,4581.636084,4777.139994,4777139.994,1.0,2.0,base,0.5,0.0,0.0,4777.139994,0.0,0.0,0.0,0.0,0.0,4777.139994,4777139.994,0.85,0.1,2.0,0.33822,0.16911,4777.309104,4777309.104,23.528103,23.528103,0.392135,0.392135,8.75,0.173408,0.222328,0.637931,0.986111,0.957895,0,0,2836,3227,2328,3664,2643,4202,6063,5992,6845,7807,11093,93654,8556,0,46986,29910,41638,S2,0.85,base
H4_BALANCED_RR_GUARD,heterogeneous_condition,103,90,18900,18900,0,1.0,5264735.0,5506.197294,5506197.294,2142.5,0.0,3187.2,176.497294,0.0,754,766,331,262,173,0,0,0,0,0,2656,0.533952,0.595406,0.581602,0.604207,0.992559,2.718937,0.764741,2824,3238,2342,3655,2651,4190,6062,5997,6841,7817,11083,0.440741,2,0,0.0,0.0,0.0,0.0,base,5292000.0,27265.0,194.753895,0.994848,0.795878,5506.197294,5700.951189,5700951.189,1.0,2.0,base,0.5,0.0,0.0,5700.951189,0.0,0.0,0.0,0.0,0.0,5700.951189,5700951.189,0.85,0.1,2.0,0.330165,0.165083,5701.116271,5701116.271,23.527829,23.527829,0.39213,0.39213,8.75,0.173252,0.221693,0.613333,0.986111,0.957895,0,0,2824,3238,2342,3655,2651,4190,6062,5997,6841,7817,11083,92738,8520,0,46542,29997,41268,S2,0.85,base
H4_BALANCED_RR_GUARD,heterogeneous_condition,104,90,18900,18900,0,1.0,5264595.0,4870.041896,4870041.896,1884.5,0.0,2826.0,159.541896,0.0,691,695,309,201,185,0,0,0,0,0,2355,0.547982,0.609062,0.614747,0.614325,0.94391,2.700947,0.769148,2821,3225,2337,3688,2629,4200,6046,6025,6829,7787,11113,0.385648,2,0,0.0,0.0,0.0,0.0,base,5292000.0,27405.0,195.753915,0.994821,0.795857,4870.041896,5065.795811,5065795.811,1.0,2.0,base,0.5,0.0,0.0,5065.795811,0.0,0.0,0.0,0.0,0.0,5065.795811,5065795.811,0.85,0.1,2.0,0.345041,0.172521,5065.968331,5065968.331,23.529073,23.529073,0.392151,0.392151,8.75,0.173492,0.222222,0.646341,0.986111,0.957895,0,0,2821,3225,2337,3688,2629,4200,6046,6025,6829,7787,11113,93813,8598,0,47218,29967,41521,S2,0.85,base
H4_BALANCED_RR_GUARD,heterogeneous_condition,105,90,18900,18900,0,1.0,5264280.0,5300.11347,5300113.47,2057.0,0.0,3073.2,169.91347,0.0,721,734,312,252,170,0,0,0,0,0,2561,0.526685,0.594447,0.59966,0.596183,1.020715,2.576161,0.765907,2815,3237,2349,3655,2645,4199,6052,6004,6844,7809,11091,0.426157,2,0,0.0,0.0,0.0,0.0,base,5292000.0,27720.0,198.00396,0.994762,0.79581,5300.11347,5498.11743,5498117.43,1.0,2.0,base,0.5,0.0,0.0,5498.11743,0.0,0.0,0.0,0.0,0.0,5498.11743,5498117.43,0.85,0.1,2.0,0.341928,0.170964,5498.288394,5498288.394,23.523669,23.523669,0.392061,0.392061,8.75,0.173307,0.222169,0.646341,0.986111,0.957895,0,0,2815,3237,2349,3655,2645,4199,6052,6004,6844,7809,11091,93184,8592,0,46820,30330,41336,S2,0.85,base
H4_BALANCED_RR_GUARD,heterogeneous_condition,106,90,18900,18900,0,1.0,5264945.0,4916.126186,4916126.186,1905.5,0.0,2853.6,157.026186,0.0,661,667,265,247,155,0,0,0,0,0,2378,0.528126,0.581259,0.597574,0.630774,0.982959,2.36643,0.768167,2827,3225,2317,3706,2626,4199,6052,6023,6825,7770,11130,0.397917,2,0,0.0,0.0,0.0,0.0,base,5292000.0,27055.0,193.253865,0.994888,0.79591,4916.126186,5109.380051,5109380.051,1.0,2.0,base,0.5,0.0,0.0,5109.380051,0.0,0.0,0.0,0.0,0.0,5109.380051,5109380.051,0.85,0.1,2.0,0.354613,0.177307,5109.557357,5109557.357,23.536568,23.536568,0.392276,0.392276,8.75,0.173632,0.222169,0.634146,0.986111,0.947368,0,0,2827,3225,2317,3706,2626,4199,6052,6023,6825,7770,11130,94060,8614,0,47648,30147,41468,S2,0.85,base
H4_BALANCED_RR_GUARD,heterogeneous_condition,107,90,18900,18900,0,1.0,5263860.0,4848.444583,4848444.583,1890.5,0.0,2796.0,161.944583,0.0,695,713,354,190,169,0,0,0,0,0,2330,0.540707,0.619665,0.583692,0.611718,0.96149,2.78374,0.769704,2798,3225,2332,3718,2627,4200,6023,6050,6827,7757,11143,0.378704,2,0,0.0,0.0,0.0,0.0,base,5292000.0,28140.0,201.00402,0.994683,0.795746,4848.444583,5049.448603,5049448.603,1.0,2.0,base,0.5,0.0,0.0,5049.448603,0.0,0.0,0.0,0.0,0.0,5049.448603,5049448.603,0.85,0.1,2.0,0.338881,0.169441,5049.618043,5049618.043,23.525267,23.525267,0.392088,0.392088,8.75,0.173658,0.222222,0.646341,0.986111,0.936842,0,0,2798,3225,2332,3718,2627,4200,6023,6050,6827,7757,11143,93689,8580,0,47194,30078,41542,S2,0.85,base
H4_BALANCED_RR_GUARD,heterogeneous_condition,108,90,18900,18900,0,1.0,5265575.0,6137.024951,6137024.951,2368.0,0.0,3574.8,194.224951,0.0,828,855,349,270,236,0,0,0,0,0,2979,0.526888,0.615633,0.602442,0.597719,1.128587,3.150683,0.76013,2841,3237,2340,3649,2627,4206,6078,5989,6833,7808,11092,0.49838,2,0,0.0,0.0,0.0,0.0,base,5292000.0,26425.0,188.753775,0.995007,0.796005,6137.024951,6325.778726,6325778.726,1.0,2.0,base,0.5,0.0,0.0,6325.778726,0.0,0.0,0.0,0.0,0.0,6325.778726,6325778.726,0.85,0.1,2.0,0.356868,0.178434,6325.95716,6325957.16,23.538933,23.538933,0.392316,0.392316,8.75,0.173376,0.22254,0.603448,0.986111,0.957895,0,0,2841,3237,2340,3649,2627,4206,6078,5989,6833,7808,11092,92320,8489,0,46442,29391,41033,S2,0.85,base
H4_BALANCED_RR_GUARD,heterogeneous_condition,109,90,18900,18900,0,1.0,5264350.0,4549.033053,4549033.053,1763.0,0.0,2634.0,152.033053,0.0,648,662,315,177,170,0,0,0,0,0,2195,0.524585,0.607549,0.610479,0.597867,0.909119,2.084195,0.771352,2812,3237,2343,3669,2655,4184,6049,6012,6839,7810,11090,0.358102,2,0,0.0,0.0,0.0,0.0,base,5292000.0,27650.0,197.50395,0.994775,0.79582,4549.033053,4746.537003,4746537.003,1.0,2.0,base,0.5,0.0,0.0,4746.537003,0.0,0.0,0.0,0.0,0.0,4746.537003,4746537.003,0.85,0.1,2.0,0.318669,0.159334,4746.696337,4746696.337,23.523976,23.523976,0.392066,0.392066,8.75,0.173264,0.221376,0.603448,0.986111,0.947368,0,0,2812,3237,2343,3669,2655,4184,6049,6012,6839,7810,11090,93375,8613,0,46600,30639,41632,S2,0.85,base
H4_BALANCED_RR_GUARD,heterogeneous_condition,110,90,18900,18900,0,1.0,5264035.0,6252.727685,6252727.685,2436.5,0.0,3619.2,197.027685,0.0,843,869,378,302,189,0,0,0,0,0,3016,0.533738,0.586407,0.615628,0.609978,1.167516,3.047173,0.759722,2810,3244,2341,3652,2654,4199,6054,5993,6853,7805,11095,0.503472,2,0,0.0,0.0,0.0,0.0,base,5292000.0,27965.0,199.753995,0.994716,0.795772,6252.727685,6452.48168,6452481.68,1.0,2.0,base,0.5,0.0,0.0,6452.48168,0.0,0.0,0.0,0.0,0.0,6452.48168,6452481.68,0.85,0.1,2.0,0.341786,0.170893,6452.652572,6452652.572,23.523215,23.523215,0.392054,0.392054,8.75,0.173322,0.222169,0.603448,0.986111,0.957895,0,0,2810,3244,2341,3652,2654,4199,6054,5993,6853,7805,11095,92181,8474,0,46268,29673,41015,S2,0.85,base
H4,high_stress,101,90,18900,18900,0,1.0,5254200.0,7132.342696,7132342.696,2455.0,0.0,4483.7,193.642696,0.0,864,896,386,272,238,0,0,0,0,0,3449,0.740279,0.762308,0.774931,0.775989,0.94495,1.789128,0.752093,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.598843,2,0,0.648189,1.838538,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7132.342696,7402.348096,7402348.096,1.0,2.0,base,0.5,0.0,0.0,7402.348096,0.0,0.0,0.0,0.0,0.0,7402.348096,7402348.096,0.85,0.1,2.0,0.35052,0.17526,7402.523356,7402523.356,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0,S2,0.85,base
H4,high_stress,102,90,18900,18900,0,1.0,5254200.0,7266.137845,7266137.845,2505.5,0.0,4564.3,196.337845,0.0,849,903,368,288,247,0,0,0,0,0,3511,0.737248,0.767599,0.773821,0.765383,0.943556,1.737806,0.750685,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.616435,2,0,0.648189,1.849617,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7266.137845,7536.143245,7536143.245,1.0,2.0,base,0.5,0.0,0.0,7536.143245,0.0,0.0,0.0,0.0,0.0,7536.143245,7536143.245,0.85,0.1,2.0,0.35052,0.17526,7536.318505,7536318.505,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0,S2,0.85,base
H4,high_stress,103,90,18900,18900,0,1.0,5254200.0,8272.00015,8272000.15,2885.0,0.0,5164.9,222.10015,0.0,893,1024,427,359,238,0,0,0,0,0,3973,0.724009,0.762954,0.762728,0.76489,0.997821,1.916314,0.742926,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.713426,2,0,0.648189,1.941945,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,8272.00015,8542.00555,8542005.55,1.0,2.0,base,0.5,0.0,0.0,8542.00555,0.0,0.0,0.0,0.0,0.0,8542.00555,8542005.55,0.85,0.1,2.0,0.35052,0.17526,8542.18081,8542180.81,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0,S2,0.85,base
H4,high_stress,104,90,18900,18900,0,1.0,5254200.0,7481.120154,7481120.154,2570.0,0.0,4707.3,203.820154,0.0,888,953,432,269,252,0,0,0,0,0,3621,0.736901,0.798206,0.763497,0.767489,0.957645,1.907839,0.74937,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.63287,2,0,0.648189,1.863889,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7481.120154,7751.125554,7751125.554,1.0,2.0,base,0.5,0.0,0.0,7751.125554,0.0,0.0,0.0,0.0,0.0,7751.125554,7751125.554,0.85,0.1,2.0,0.35052,0.17526,7751.300814,7751300.814,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0,S2,0.85,base
H4,high_stress,105,90,18900,18900,0,1.0,5254200.0,7555.071888,7555071.888,2610.0,0.0,4741.1,203.971888,0.0,893,939,396,307,236,0,0,0,0,0,3647,0.71677,0.75263,0.748702,0.77908,1.00073,1.848704,0.748963,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.637963,2,0,0.648189,1.865561,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7555.071888,7825.077288,7825077.288,1.0,2.0,base,0.5,0.0,0.0,7825.077288,0.0,0.0,0.0,0.0,0.0,7825.077288,7825077.288,0.85,0.1,2.0,0.35052,0.17526,7825.252547,7825252.547,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0,S2,0.85,base
H4,high_stress,106,90,18900,18900,0,1.0,5254200.0,7446.075868,7446075.868,2589.5,0.0,4657.9,198.675868,0.0,850,908,354,331,223,0,0,0,0,0,3583,0.743849,0.770403,0.773603,0.796135,0.994688,1.747836,0.749352,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.633102,2,0,0.648189,1.865416,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7446.075868,7716.081268,7716081.268,1.0,2.0,base,0.5,0.0,0.0,7716.081268,0.0,0.0,0.0,0.0,0.0,7716.081268,7716081.268,0.85,0.1,2.0,0.35052,0.17526,7716.256528,7716256.528,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0,S2,0.85,base
H4,high_stress,107,90,18900,18900,0,1.0,5254200.0,7580.587523,7580587.523,2612.5,0.0,4761.9,206.187523,0.0,893,963,442,284,237,0,0,0,0,0,3663,0.72414,0.779037,0.765199,0.770036,0.972834,1.946739,0.748667,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.641667,2,0,0.648189,1.873395,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7580.587523,7850.592923,7850592.923,1.0,2.0,base,0.5,0.0,0.0,7850.592923,0.0,0.0,0.0,0.0,0.0,7850.592923,7850592.923,0.85,0.1,2.0,0.35052,0.17526,7850.768183,7850768.183,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0,S2,0.85,base
H4,high_stress,108,90,18900,18900,0,1.0,5254200.0,8485.125045,8485125.045,2951.0,0.0,5304.0,230.125045,0.0,873,1072,466,336,270,0,0,0,0,0,4080,0.725722,0.775442,0.752322,0.768367,1.054453,2.116225,0.740574,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.742824,2,0,0.648189,1.971352,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,8485.125045,8755.130445,8755130.445,1.0,2.0,base,0.5,0.0,0.0,8755.130445,0.0,0.0,0.0,0.0,0.0,8755.130445,8755130.445,0.85,0.1,2.0,0.35052,0.17526,8755.305705,8755305.705,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0,S2,0.85,base
H4,high_stress,109,90,18900,18900,0,1.0,5254200.0,7101.322557,7101322.557,2439.0,0.0,4468.1,194.222557,0.0,856,905,418,257,230,0,0,0,0,0,3437,0.726075,0.77342,0.768864,0.757495,0.947255,1.608784,0.752167,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.597917,2,0,0.648189,1.851133,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7101.322557,7371.327957,7371327.957,1.0,2.0,base,0.5,0.0,0.0,7371.327957,0.0,0.0,0.0,0.0,0.0,7371.327957,7371327.957,0.85,0.1,2.0,0.35052,0.17526,7371.503217,7371503.217,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0,S2,0.85,base
H4,high_stress,110,90,18900,18900,0,1.0,5254025.0,8620.613488,8620613.488,2978.5,42.9,5367.7,231.513488,0.0,816,1061,452,368,241,4,3,0,1,4,4129,0.706382,0.73133,0.743234,0.751347,1.097465,2.06887,0.738685,2429,3239,2430,4049,2704,4049,5668,6479,6753,7563,11337,0.757407,2,0,0.648208,2.008789,52.313532,0.243622,base,5292000.0,37975.0,271.255425,0.992824,0.794259,8620.613488,8891.868913,8891868.913,1.0,2.0,base,0.5,0.0,0.0,8891.868913,0.0,0.0,0.0,0.0,0.0,8891.868913,8891868.913,0.85,0.1,2.0,0.352001,0.176001,8892.044914,8892044.914,23.428797,23.428797,0.39048,0.39048,8.75,0.174677,0.214233,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2704,4050,5670,6480,6754,7564,11340,0,0,0,0,0,0,S2,0.85,base
BALANCED_RR_H4_PM,high_stress,101,90,18900,18900,0,1.0,5289935.0,7204.436276,7204436.276,2476.0,0.0,4533.1,195.336276,0.0,875,903,388,275,240,0,0,0,0,0,3487,0.728873,0.747879,0.787161,0.758134,0.94495,1.789128,0.751593,3161,3122,3161,3114,3174,3168,6283,6275,6342,9496,9404,0.605093,2,0,0.0,0.0,0.0,0.0,base,5292000.0,2065.0,14.750295,0.99961,0.799688,7204.436276,7219.186571,7219186.571,1.0,2.0,base,0.5,0.109641,0.05482,7219.241391,0.109641,0.0,0.002184,0.107457,0.05482,7219.241391,7219241.391,0.85,0.1,2.0,5.170095,2.585047,7221.771618,7221771.618,23.45137,23.451022,0.390856,0.39085,8.75,0.166676,0.167937,0.724138,1.111111,1.231579,0,0,3161,3122,3161,3114,3174,3168,6283,6275,6342,9496,9404,0,0,0,0,0,0,S2,0.85,base
BALANCED_RR_H4_PM,high_stress,102,90,18900,18900,0,1.0,5290390.0,7325.481508,7325481.508,2525.5,0.0,4602.0,197.981508,0.0,865,911,371,289,251,0,0,0,0,0,3540,0.730774,0.773013,0.761101,0.775254,0.943556,1.737806,0.750426,3104,3159,3161,3167,3165,3144,6263,6328,6309,9430,9470,0.619676,2,0,0.0,0.0,0.0,0.0,base,5292000.0,1610.0,11.50023,0.999696,0.799757,7325.481508,7336.981738,7336981.738,1.0,2.0,base,0.5,0.092358,0.046179,7337.027917,0.092358,0.0,0.0013,0.091058,0.046179,7337.027917,7337027.917,0.85,0.1,2.0,4.787917,2.393958,7339.375697,7339375.697,23.468677,23.468384,0.391145,0.39114,8.75,0.166675,0.167566,0.724138,1.069444,1.231579,0,0,3104,3159,3161,3167,3165,3144,6263,6328,6309,9430,9470,0,0,0,0,0,0,S2,0.85,base
BALANCED_RR_H4_PM,high_stress,103,90,18900,18900,0,1.0,5290460.0,8331.392833,8331392.833,2907.5,0.0,5200.0,223.892833,0.0,872,1033,430,360,243,0,0,0,0,0,4000,0.721324,0.75659,0.748429,0.790748,0.997821,1.916314,0.742056,3162,3141,3150,3100,3184,3163,6303,6250,6347,9496,9404,0.724306,2,0,0.0,0.0,0.0,0.0,base,5292000.0,1540.0,11.00022,0.999709,0.799767,8331.392833,8342.393053,8342393.053,1.0,2.0,base,0.5,0.109209,0.054604,8342.447657,0.109209,0.0,0.001705,0.107503,0.054604,8342.447657,8342447.657,0.85,0.1,2.0,5.159896,2.579948,8344.973001,8344973.001,23.460514,23.460168,0.391009,0.391003,8.75,0.166678,0.168466,0.724138,1.097222,1.231579,0,0,3162,3141,3150,3100,3184,3163,6303,6250,6347,9496,9404,0,0,0,0,0,0,S2,0.85,base
BALANCED_RR_H4_PM,high_stress,104,90,18900,18900,0,1.0,5292735.0,7539.234536,7539234.536,2592.5,0.0,4741.1,205.634536,0.0,891,961,433,271,257,0,0,0,0,0,3647,0.741613,0.763245,0.763176,0.789758,0.957645,1.907839,0.748926,3186,3133,3135,3148,3146,3152,6319,6283,6298,9467,9433,0.638426,2,0,0.0,0.0,0.0,0.0,base,5292000.0,0.0,0.0,1.000139,0.800111,7539.234536,7539.234536,7539234.536,1.0,2.0,base,0.5,0.107265,0.053632,7539.288168,0.107265,0.0,0.002127,0.105138,0.053632,7539.288168,7539288.168,0.85,0.1,2.0,5.069023,2.534512,7541.769047,7541769.047,23.488191,23.487851,0.39147,0.391464,8.75,0.166672,0.168571,0.758621,1.097222,1.242105,0,0,3186,3133,3135,3148,3146,3152,6319,6283,6298,9467,9433,0,0,0,0,0,0,S2,0.85,base
BALANCED_RR_H4_PM,high_stress,105,90,18900,18900,0,1.0,5291055.0,7625.107495,7625107.495,2637.0,0.0,4782.7,205.407495,0.0,892,948,399,311,238,0,0,0,0,0,3679,0.726149,0.760245,0.778941,0.763707,1.00073,1.848704,0.748352,3189,3133,3102,3127,3153,3196,6322,6229,6349,9444,9456,0.645602,2,0,0.0,0.0,0.0,0.0,base,5292000.0,945.0,6.750135,0.999821,0.799857,7625.107495,7631.85763,7631857.63,1.0,2.0,base,0.5,0.097245,0.048622,7631.906252,0.097245,0.0,0.003668,0.093577,0.048622,7631.906252,7631906.252,0.85,0.1,2.0,4.951805,2.475902,7634.333532,7634333.532,23.477948,23.47764,0.391299,0.391294,8.75,0.166686,0.169101,0.724138,1.125,1.231579,0,0,3189,3133,3102,3127,3153,3196,6322,6229,6349,9444,9456,0,0,0,0,0,0,S2,0.85,base
BALANCED_RR_H4_PM,high_stress,106,90,18900,18900,0,1.0,5290110.0,7518.992151,7518992.151,2610.0,0.0,4708.6,200.392151,0.0,875,915,357,334,224,0,0,0,0,0,3622,0.74245,0.769306,0.782201,0.768167,0.994688,1.747836,0.749111,3160,3123,3151,3129,3176,3161,6283,6280,6337,9487,9413,0.636111,2,0,0.0,0.0,0.0,0.0,base,5292000.0,1890.0,13.50027,0.999643,0.799714,7518.992151,7532.492421,7532492.421,1.0,2.0,base,0.5,0.102773,0.051387,7532.543807,0.102773,0.0,0.000833,0.101941,0.051387,7532.543807,7532543.807,0.85,0.1,2.0,4.994359,2.497179,7534.9896,7534989.6,23.454953,23.454626,0.390916,0.39091,8.75,0.166672,0.168042,0.706897,1.083333,1.231579,0,0,3160,3123,3151,3129,3176,3161,6283,6280,6337,9487,9413,0,0,0,0,0,0,S2,0.85,base
BALANCED_RR_H4_PM,high_stress,107,90,18900,18900,0,1.0,5288360.0,7625.600882,7625600.882,2632.5,0.0,4785.3,207.800882,0.0,898,970,443,286,241,0,0,0,0,0,3681,0.732476,0.756392,0.766147,0.779752,0.972834,1.946739,0.748426,3155,3094,3140,3158,3191,3162,6249,6298,6353,9486,9414,0.644676,2,0,0.0,0.0,0.0,0.0,base,5292000.0,3640.0,26.00052,0.999312,0.79945,7625.600882,7651.601402,7651601.402,1.0,2.0,base,0.5,0.103866,0.051933,7651.653335,0.103866,0.0,0.001225,0.102641,0.051933,7651.653335,7651653.335,0.85,0.1,2.0,4.99353,2.496765,7654.098168,7654098.168,23.43277,23.43244,0.390546,0.390541,8.75,0.166681,0.168836,0.706897,1.097222,1.231579,0,0,3155,3094,3140,3158,3191,3162,6249,6298,6353,9486,9414,0,0,0,0,0,0,S2,0.85,base
BALANCED_RR_H4_PM,high_stress,108,90,18900,18900,0,1.0,5293610.0,8538.932654,8538932.654,2974.0,0.0,5332.6,232.332654,0.0,849,1080,469,339,272,0,0,0,0,0,4102,0.718148,0.749977,0.756566,0.747754,1.054453,2.116225,0.739722,3187,3153,3167,3099,3163,3131,6340,6266,6294,9517,9383,0.753472,2,0,0.0,0.0,0.0,0.0,base,5292000.0,0.0,0.0,1.000304,0.800243,8538.932654,8538.932654,8538932.654,1.0,2.0,base,0.5,0.117388,0.058694,8538.991348,0.117388,0.0,0.003283,0.114105,0.058694,8538.991348,8538991.348,0.85,0.1,2.0,5.356663,2.678332,8541.610985,8541610.985,23.490671,23.490298,0.391511,0.391505,8.75,0.16668,0.168624,0.741379,1.125,1.231579,0,0,3187,3153,3167,3099,3163,3131,6340,6266,6294,9517,9383,0,0,0,0,0,0,S2,0.85,base
BALANCED_RR_H4_PM,high_stress,109,90,18900,18900,0,1.0,5289725.0,7163.857857,7163857.857,2463.5,0.0,4504.5,195.857857,0.0,866,914,420,259,235,0,0,0,0,0,3465,0.721583,0.758032,0.769624,0.785618,0.947255,1.608784,0.751833,3216,3105,3095,3098,3185,3201,6321,6193,6386,9496,9404,0.602083,2,0,0.0,0.0,0.0,0.0,base,5292000.0,2275.0,16.250325,0.99957,0.799656,7163.857857,7180.108182,7180108.182,1.0,2.0,base,0.5,0.10549,0.052745,7180.160926,0.10549,0.0,0.003682,0.101808,0.052745,7180.160926,7180160.926,0.85,0.1,2.0,5.140457,2.570228,7182.67841,7182678.41,23.453765,23.45343,0.390896,0.390891,8.75,0.166711,0.170159,0.706897,1.125,1.231579,0,0,3216,3105,3095,3098,3185,3201,6321,6193,6386,9496,9404,0,0,0,0,0,0,S2,0.85,base
